date,strategy,event_type,event_reason,strategy_pnl,project_equity,notes
2014-05-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,554.7989688552957,3829.3701791243916,
2014-05-21,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,566.2608530504294,3857.3172396685286,
2014-05-22,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,568.4466850529326,3858.03440951201,
2014-05-22,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,568.4466850529326,3858.03440951201,
2014-05-22,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,568.4466850529326,3858.03440951201,
2014-05-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,582.6103304102124,3869.0961781529786,
2014-05-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,582.6103304102124,3869.0961781529786,
2014-05-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,582.6103304102124,3869.0961781529786,
2014-05-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,584.7917823906207,3875.5216245726656,
2014-05-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,584.7917823906207,3875.5216245726656,
2014-05-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,584.7917823906207,3875.5216245726656,
2014-05-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,584.7917823906207,3875.5216245726656,
2014-05-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,584.7917823906207,3875.5216245726656,
2014-05-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,584.3292768936793,3877.671474564162,
2014-05-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,584.3292768936793,3877.671474564162,
2014-05-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,584.3292768936793,3877.671474564162,
2014-05-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,584.3292768936793,3877.671474564162,
2014-05-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,584.3292768936793,3877.671474564162,
2014-05-29,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,606.0981744895388,3912.661384328716,
2014-05-29,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,606.0981744895388,3912.661384328716,
2014-05-29,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,606.0981744895388,3912.661384328716,
2014-05-30,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,612.144927689179,3917.566019805388,
2014-05-30,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,612.144927689179,3917.566019805388,
2014-05-30,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,612.144927689179,3917.566019805388,
2014-05-30,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,612.144927689179,3917.566019805388,
2014-05-30,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,612.144927689179,3917.566019805388,
2014-06-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,616.4336913924616,3919.895615367746,
2014-06-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,616.4336913924616,3919.895615367746,
2014-06-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,616.4336913924616,3919.895615367746,
2014-06-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,616.4336913924616,3919.895615367746,
2014-06-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,616.4336913924616,3919.895615367746,
2014-06-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,610.0671071524383,3918.9148478637608,
2014-06-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,610.0671071524383,3918.9148478637608,
2014-06-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,610.0671071524383,3918.9148478637608,
2014-06-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,610.0671071524383,3918.9148478637608,
2014-06-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,610.0671071524383,3918.9148478637608,
2014-06-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,615.4907547330415,3923.523513009868,
2014-06-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,615.4907547330415,3923.523513009868,
2014-06-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,615.4907547330415,3923.523513009868,
2014-06-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,615.4907547330415,3923.523513009868,
2014-06-05,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,625.9943244944972,3943.004691353157,
2014-06-05,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,625.9943244944972,3943.004691353157,
2014-06-05,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,625.9943244944972,3943.004691353157,
2014-06-05,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,625.9943244944972,3943.004691353157,
2014-06-05,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,625.9943244944972,3943.004691353157,
2014-06-06,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,635.7215599137863,3965.6264929804897,
2014-06-06,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,635.7215599137863,3965.6264929804897,
2014-06-06,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,635.7215599137863,3965.6264929804897,
2014-06-06,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,635.7215599137863,3965.6264929804897,
2014-06-06,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,635.7215599137863,3965.6264929804897,
2014-06-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,630.3618184351601,3962.7152439198558,
2014-06-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,630.3618184351601,3962.7152439198558,
2014-06-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,630.3618184351601,3962.7152439198558,
2014-06-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,630.3618184351601,3962.7152439198558,
2014-06-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,630.3618184351601,3962.7152439198558,
2014-06-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,632.5623602214662,3962.3037256439334,
2014-06-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,632.5623602214662,3962.3037256439334,
2014-06-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,632.5623602214662,3962.3037256439334,
2014-06-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,632.5623602214662,3962.3037256439334,
2014-06-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,632.5623602214662,3962.3037256439334,
2014-06-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,621.5776531898757,3957.358908974519,
2014-06-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,621.5776531898757,3957.358908974519,
2014-06-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,621.5776531898757,3957.358908974519,
2014-06-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,621.5776531898757,3957.358908974519,
2014-06-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,602.5549706256897,3943.5590663545527,
2014-06-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,602.5549706256897,3943.5590663545527,
2014-06-13,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,608.3483323007555,3964.532805290044,
2014-06-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,607.9793624311487,3973.794828300589,
2014-06-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,607.9793624311487,3973.794828300589,
2014-06-17,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,606.7886929206917,3971.4602685099117,
2014-06-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,596.6498617873592,3973.5641948927514,
2014-06-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,608.0680593799241,3996.5713718015577,
2014-06-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,608.0680593799241,3996.5713718015577,
2014-06-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,608.0680593799241,3996.5713718015577,
2014-06-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,608.0680593799241,3996.5713718015577,
2014-06-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,608.0680593799241,3996.5713718015577,
2014-06-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,616.2584815917129,4021.062230506488,
2014-06-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,616.2584815917129,4021.062230506488,
2014-06-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,616.2584815917129,4021.062230506488,
2014-06-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,616.2584815917129,4021.062230506488,
2014-06-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,616.2584815917129,4021.062230506488,
2014-06-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,614.2515182479341,4024.958867567256,
2014-06-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,614.2515182479341,4024.958867567256,
2014-06-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,614.2515182479341,4024.958867567256,
2014-06-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,614.2515182479341,4024.958867567256,
2014-06-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,614.2515182479341,4024.958867567256,
2014-06-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,586.7537164170634,3962.5321357498706,
2014-06-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,586.7537164170634,3962.5321357498706,
2014-06-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,586.7537164170634,3962.5321357498706,
2014-06-26,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,588.9049668814295,3965.3129141453483,
2014-06-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,600.84326693768,3977.2512142015994,
2014-06-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,600.84326693768,3977.2512142015994,
2014-06-30,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,614.7515928046872,3997.7152490584986,
2014-06-30,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,614.7515928046872,3997.7152490584986,
2014-06-30,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,614.7515928046872,3997.7152490584986,
2014-06-30,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,614.7515928046872,3997.7152490584986,
2014-07-01,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,657.1152548882824,4054.0472966203433,
2014-07-01,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,657.1152548882824,4054.0472966203433,
2014-07-01,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,657.1152548882824,4054.0472966203433,
2014-07-01,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,657.1152548882824,4054.0472966203433,
2014-07-01,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,657.1152548882824,4054.0472966203433,
2014-07-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,664.4953307968683,4064.0465770509923,
2014-07-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,664.4953307968683,4064.0465770509923,
2014-07-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,664.4953307968683,4064.0465770509923,
2014-07-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,664.4953307968683,4064.0465770509923,
2014-07-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,664.4953307968683,4064.0465770509923,
2014-07-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,689.9189887252976,4098.025874863274,
2014-07-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,689.9189887252976,4098.025874863274,
2014-07-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,689.9189887252976,4098.025874863274,
2014-07-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,689.9189887252976,4098.025874863274,
2014-07-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,689.9189887252976,4098.025874863274,
2014-07-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,673.1811688559875,4074.6531399034534,
2014-07-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,673.1811688559875,4074.6531399034534,
2014-07-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,673.1811688559875,4074.6531399034534,
2014-07-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,673.1811688559875,4074.6531399034534,
2014-07-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,673.1811688559875,4074.6531399034534,
2014-07-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,645.8745899266237,4042.981270482992,
2014-07-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,584.3883941934322,3973.1538321898147,
2014-07-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,571.5526583931551,3957.47514030312,
2014-07-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,571.5526583931551,3957.47514030312,
2014-07-17,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,562.9585374764596,3942.7902197317862,
2014-07-17,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,562.9585374764596,3942.7902197317862,
2014-07-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,552.7949575358402,3951.7120256951853,
2014-07-21,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,560.6608023953412,3957.5484367377876,
2014-07-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,562.8099831088567,3975.9400472689035,
2014-07-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,562.8099831088567,3975.9400472689035,
2014-07-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,562.8099831088567,3975.9400472689035,
2014-07-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,547.9921237085824,3959.903956560446,
2014-07-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,547.9921237085824,3959.903956560446,
2014-07-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,547.9921237085824,3959.903956560446,
2014-07-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,547.9921237085824,3959.903956560446,
2014-07-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,569.2113562039877,3979.092863023259,
2014-07-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,569.2113562039877,3979.092863023259,
2014-07-29,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,572.848773955469,3982.3246795203827,
2014-08-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,528.1944604500222,3878.9587139652344,
2014-08-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,535.5163068250577,3925.314696963731,
2014-08-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,544.0954886490536,3946.9053492271605,
2014-08-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,536.1919303700494,3945.983297629041,
2014-08-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,536.1919303700494,3945.983297629041,
2014-08-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,533.7595576221415,3953.706255731949,
2014-08-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,533.7595576221415,3953.706255731949,
2014-08-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,533.7595576221415,3953.706255731949,
2014-08-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,533.7595576221415,3953.706255731949,
2014-08-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,530.9993820910477,3959.8319088531834,
2014-08-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,530.9993820910477,3959.8319088531834,
2014-08-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,530.9993820910477,3959.8319088531834,
2014-08-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,530.9993820910477,3959.8319088531834,
2014-08-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,530.9993820910477,3959.8319088531834,
2014-08-21,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,535.3903663071035,3971.2046744449617,
2014-08-21,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,535.3903663071035,3971.2046744449617,
2014-08-21,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,535.3903663071035,3971.2046744449617,
2014-08-21,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,535.3903663071035,3971.2046744449617,
2014-08-21,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,535.3903663071035,3971.2046744449617,
2014-08-22,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,539.4118562706088,3977.4477589189682,
2014-08-22,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,539.4118562706088,3977.4477589189682,
2014-08-22,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,539.4118562706088,3977.4477589189682,
2014-08-22,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,539.4118562706088,3977.4477589189682,
2014-08-22,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,539.4118562706088,3977.4477589189682,
2014-08-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,541.8307564754267,3973.8368327126564,
2014-08-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,541.8307564754267,3973.8368327126564,
2014-08-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,541.8307564754267,3973.8368327126564,
2014-08-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,541.8307564754267,3973.8368327126564,
2014-08-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,541.8307564754267,3973.8368327126564,
2014-08-26,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,537.474106450021,3969.7974552263086,
2014-08-26,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,537.474106450021,3969.7974552263086,
2014-08-26,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,537.474106450021,3969.7974552263086,
2014-08-26,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,537.474106450021,3969.7974552263086,
2014-08-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,544.5426334971783,3980.039669095979,
2014-08-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,544.5426334971783,3980.039669095979,
2014-08-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,544.5426334971783,3980.039669095979,
2014-08-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,544.5426334971783,3980.039669095979,
2014-08-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,544.5426334971783,3980.039669095979,
2014-08-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,547.0084243504417,3988.2176017790566,
2014-08-29,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,553.3438630389228,4007.2472383679133,
2014-08-29,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,553.3438630389228,4007.2472383679133,
2014-08-29,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,553.3438630389228,4007.2472383679133,
2014-08-29,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,553.3438630389228,4007.2472383679133,
2014-09-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,544.0130997335243,3997.5990651760376,
2014-09-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,544.0130997335243,3997.5990651760376,
2014-09-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,544.0130997335243,3997.5990651760376,
2014-09-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,544.0130997335243,3997.5990651760376,
2014-09-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,544.0130997335243,3997.5990651760376,
2014-09-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,539.1727101694776,3997.519137172051,
2014-09-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,539.1727101694776,3997.519137172051,
2014-09-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,539.1727101694776,3997.519137172051,
2014-09-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,539.1727101694776,3997.519137172051,
2014-09-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,539.1727101694776,3997.519137172051,
2014-09-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,530.7903181025493,3992.627155077016,
2014-09-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,530.7903181025493,3992.627155077016,
2014-09-05,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,542.4153132890731,4012.186298646114,
2014-09-05,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,542.4153132890731,4012.186298646114,
2014-09-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,545.9978076498621,4017.038295205393,
2014-09-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,545.9978076498621,4017.038295205393,
2014-09-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,545.9978076498621,4017.038295205393,
2014-09-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,545.9978076498621,4017.038295205393,
2014-09-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,545.9978076498621,4017.038295205393,
2014-09-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,527.0810283988357,3985.7445905930476,
2014-09-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,527.0810283988357,3985.7445905930476,
2014-09-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,527.0810283988357,3985.7445905930476,
2014-09-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,539.7334277254365,4000.6185844301494,
2014-09-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,521.1259844367356,3959.7964321632103,
2014-09-17,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,505.15761530526515,3916.643800531777,
2014-09-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,531.7161048313627,3948.086074100982,
2014-09-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,529.40865644109,3944.021075057067,
2014-09-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,529.40865644109,3944.021075057067,
2014-09-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,529.40865644109,3944.021075057067,
2014-09-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,529.40865644109,3944.021075057067,
2014-09-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,529.40865644109,3944.021075057067,
2014-09-22,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,510.46871001321256,3919.5632994250636,
2014-09-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,475.0883804057625,3869.6735200533376,
2014-09-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,475.0883804057625,3869.6735200533376,
2014-10-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,463.39305203105147,3844.2858473706992,
2014-10-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,492.1409545135493,3868.6239943475616,
2014-10-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,485.3242101012003,3855.046765515617,
2014-10-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,485.3242101012003,3855.046765515617,
2014-10-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,485.3242101012003,3855.046765515617,
2014-10-13,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,510.39380134092045,3907.1859892858984,
2014-10-21,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,507.26338610228674,3901.4287884390646,
2014-10-22,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,508.96031107659843,3904.60496071327,
2014-10-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,494.92485450228014,3873.5541044643733,
2014-10-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,500.37248640219644,3871.085640823375,
2014-10-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,500.37248640219644,3871.085640823375,
2014-10-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,513.9059834528671,3884.254113269208,
2014-10-29,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,503.90461222117193,3872.247840977612,
2014-10-29,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,503.90461222117193,3872.247840977612,
2014-10-29,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,503.90461222117193,3872.247840977612,
2014-10-29,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,503.90461222117193,3872.247840977612,
2014-10-29,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,503.90461222117193,3872.247840977612,
2014-10-30,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,541.3793682350718,3910.269279440423,
2014-10-30,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,541.3793682350718,3910.269279440423,
2014-10-30,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,541.3793682350718,3910.269279440423,
2014-10-31,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,547.4142273971579,3915.939797564348,
2014-10-31,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,547.4142273971579,3915.939797564348,
2014-10-31,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,547.4142273971579,3915.939797564348,
2014-10-31,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,547.4142273971579,3915.939797564348,
2014-10-31,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,547.4142273971579,3915.939797564348,
2014-11-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,560.6218429916144,3929.274242807171,
2014-11-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,560.6218429916144,3929.274242807171,
2014-11-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,560.6218429916144,3929.274242807171,
2014-11-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,560.6218429916144,3929.274242807171,
2014-11-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,560.6218429916144,3929.274242807171,
2014-11-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,557.552633267805,3931.008419951478,
2014-11-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,557.552633267805,3931.008419951478,
