reference_month,publication_status,bls_release_date,bls_release_time_et,signal_available_timestamp,source_effective_after_close_date,release_source,release_source_locator,release_artifact_hash,cpi_all_items_nsa_level_as_published,prior_year_cpi_level,prior_year_level_source,canonical_cpi_yoy_unrounded,canonical_regime,bls_published_rounded_yoy,bls_published_rounded_regime,rounded_vs_unrounded_regime_disagreement,rebalance_event,point_in_time_safe,signal_contract_version,source_resolution_status,allocation_persistence_rule,forward_fill_used,interpolation_used,imputation_used,parent_dataset_id,parent_dataset_hash
2015-05,published_official_CPI_release,2015-06-18,08:30:00 America/New_York,2015-06-18T08:30:00-04:00,2015-06-19,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06182015.htm,142b5b2d2be768096935ce6f1b3e20a5074c5c64e8be983f12cea62344c3252a,237.805,237.900,same_BLS_release_table,-0.039932744851,low,0.0,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2015-06,published_official_CPI_release,2015-07-17,08:30:00 America/New_York,2015-07-17T08:30:00-04:00,2015-07-20,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07172015.htm,1d7268807e17f6f8ee6d7c8f1f409003ea64eac0b2f65744f3c683b299c05e4b,238.638,238.343,same_BLS_release_table,0.123771203685,low,0.1,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2015-07,published_official_CPI_release,2015-08-19,08:30:00 America/New_York,2015-08-19T08:30:00-04:00,2015-08-20,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08192015.htm,9bb18e618ab1deb60a31a5731c1a2ab104f7cd0856160fa279961509e8bf1864,238.654,238.250,same_BLS_release_table,0.169569779643,low,0.2,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2015-08,published_official_CPI_release,2015-09-16,08:30:00 America/New_York,2015-09-16T08:30:00-04:00,2015-09-17,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09162015.htm,f6154be76f62432559c746d6d26718aaa6d899be86552ef6095bf9e1defccd64,238.316,237.852,same_BLS_release_table,0.195079293006,low,0.2,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2015-09,published_official_CPI_release,2015-10-15,08:30:00 America/New_York,2015-10-15T08:30:00-04:00,2015-10-16,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10152015.htm,591fd157c545b2c52537c44c53665682e6d26d0e12f0ce620e24dfc4ee82586f,237.945,238.031,same_BLS_release_table,-0.036129747806,low,0.0,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2015-10,published_official_CPI_release,2015-11-17,08:30:00 America/New_York,2015-11-17T08:30:00-05:00,2015-11-18,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_11172015.htm,859f9e3c3d19c9924305ce810fb9ef54b877380e4676f947632e08c580df2daa,237.838,237.433,same_BLS_release_table,0.170574435736,low,0.2,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2015-11,published_official_CPI_release,2015-12-15,08:30:00 America/New_York,2015-12-15T08:30:00-05:00,2015-12-16,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12152015.htm,ebeca1c64092d3a688d6fbbcf3fd448cf777f12f8afc5bb1a1bb0cdd3d3a40e9,237.336,236.151,same_BLS_release_table,0.501797578668,low,0.5,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2015-12,published_official_CPI_release,2016-01-20,08:30:00 America/New_York,2016-01-20T08:30:00-05:00,2016-01-21,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01202016.htm,54d5bd5e0e5e146eab974cfd3295de9838b2a7e075c8bf78501abf609497b1e8,236.525,234.812,same_BLS_release_table,0.729519786042,low,0.7,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2016-01,published_official_CPI_release,2016-02-19,08:30:00 America/New_York,2016-02-19T08:30:00-05:00,2016-02-22,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02192016.htm,7dd11d3d791b86822ec3add762b8ac8de70c0714dc0f1c46ba52f23d601fa02d,236.916,233.707,same_BLS_release_table,1.373086813831,low,1.4,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2016-02,published_official_CPI_release,2016-03-16,08:30:00 America/New_York,2016-03-16T08:30:00-04:00,2016-03-17,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03162016.htm,305aae13af34659f4faf5b69318b5cea22cce0dd25b4c7fd23b22c5aa98c3f9d,237.111,234.722,same_BLS_release_table,1.017799780165,low,1.0,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2016-03,published_official_CPI_release,2016-04-14,08:30:00 America/New_York,2016-04-14T08:30:00-04:00,2016-04-15,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04142016.htm,f73bce7fe745a220b5b145016097ac061900445d5f1ed6877cbe970159128c26,238.132,236.119,same_BLS_release_table,0.852536221143,low,0.9,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2016-04,published_official_CPI_release,2016-05-17,08:30:00 America/New_York,2016-05-17T08:30:00-04:00,2016-05-18,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05172016.htm,2dcdb1bdcc4017174ed653a590c0dcc2ffd7091d70c548857e07d33afccde4d5,239.261,236.599,same_BLS_release_table,1.125110418894,low,1.1,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2016-05,published_official_CPI_release,2016-06-16,,2016-06-16,2016-06-17,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06162016.htm,sha256:3d879f748337a9d2ad0d5abaf20c792d72b6840a40d116561475ded541eff109,240.229,237.805,BLS_public_data_API_final_NSA_prior_year_level_as_of_archive_release,1.019322554194,low,1.0,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2016-06,published_official_CPI_release,2016-07-15,08:30:00 America/New_York,2016-07-15T08:30:00-04:00,2016-07-18,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07152016.htm,bcdf3848f2662c688ed90dcd8ef4b6bb4d50f3d704e00cb47aa9bd6af58a8c9a,241.038,238.638,same_BLS_release_table,1.005707389435,low,1.0,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2016-07,published_official_CPI_release,2016-08-16,08:30:00 America/New_York,2016-08-16T08:30:00-04:00,2016-08-17,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08162016.htm,b64d96acc594b2f80c3e0cffdbe0d68cbb34fadd69873bdf8cd4da7e21f0d822,240.647,238.654,same_BLS_release_table,0.835100186881,low,0.8,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2016-08,published_official_CPI_release,2016-09-16,08:30:00 America/New_York,2016-09-16T08:30:00-04:00,2016-09-19,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09162016.htm,08ab7c1f1744a3658033e937a3f8754e9691b4a43235e2d0f7508c22eb0fbd71,240.853,238.316,same_BLS_release_table,1.064552946508,low,1.1,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2016-09,published_official_CPI_release,2016-10-18,08:30:00 America/New_York,2016-10-18T08:30:00-04:00,2016-10-19,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10182016.htm,sha256:565d7e64ac9f6dd1d1b221b835e268fe53273bc9ef96fb937d9c0331913a1778,241.428,237.945,BLS_public_data_API_final_NSA_prior_year_level_as_of_archive_release,1.463783647482,low,1.5,medium,true,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2016-10,published_official_CPI_release,2016-11-17,08:30:00 America/New_York,2016-11-17T08:30:00-05:00,2016-11-18,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_11172016.htm,f1bdd3f0eb639be5b7dbaa1077d7f6a4fafa96cdb504c335aace22d4b8e99384,241.729,237.838,same_BLS_release_table,1.635987520918,medium,1.6,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2016-11,published_official_CPI_release,2016-12-15,08:30:00 America/New_York,2016-12-15T08:30:00-05:00,2016-12-16,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12152016.htm,451f3d19777e3f923ad1f19f12874caf937d686186f8ea663f5ef7d5e14114e8,241.353,237.336,same_BLS_release_table,1.692537162504,medium,1.7,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2016-12,published_official_CPI_release,2017-01-18,08:30:00 America/New_York,2017-01-18T08:30:00-05:00,2017-01-19,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01182017.htm,10530975b333ddcbbc13a33616e1768a91b89f3f564e3f1b1ed1afb9a42637a2,241.432,236.525,same_BLS_release_table,2.074622132967,medium,2.1,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2017-01,published_official_CPI_release,2017-02-15,08:30:00 America/New_York,2017-02-15T08:30:00-05:00,2017-02-16,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02152017.htm,879069c56057bd10453dd419299b7d064d6ea86043d5eeb65cc2a3144c18f498,242.839,236.916,same_BLS_release_table,2.500042209053,high,2.5,medium,true,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2017-02,published_official_CPI_release,2017-03-15,08:30:00 America/New_York,2017-03-15T08:30:00-04:00,2017-03-16,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03152017.htm,8b5271e72b04d0fcef3dfd21e3f9441f319d0ab9165463ee955ea7cdcc99cea6,243.603,237.111,same_BLS_release_table,2.737958171489,high,2.7,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2017-03,published_official_CPI_release,2017-04-14,08:30:00 America/New_York,2017-04-14T08:30:00-04:00,2017-04-17,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04142017.htm,170ac12769ab69089957f14446edd87071f132091c42e3c131b13b5e5fce9764,243.801,238.132,same_BLS_release_table,2.380612433440,medium,2.4,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2017-04,published_official_CPI_release,2017-05-12,08:30:00 America/New_York,2017-05-12T08:30:00-04:00,2017-05-15,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05122017.htm,ad678336296b9ae10878a8198e204b6f17c9c74d352f6b0c7b8450d4f1c4a225,244.524,239.261,same_BLS_release_table,2.199689878417,medium,2.2,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2017-05,published_official_CPI_release,2017-06-14,08:30:00 America/New_York,2017-06-14T08:30:00-04:00,2017-06-15,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06142017.htm,5532e146321085bfd797b92eba9656fbe75bb760b38307cd6adfabb1b3d61f03,244.733,240.229,same_BLS_release_table,1.874877720841,medium,1.9,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2017-06,published_official_CPI_release,2017-07-14,08:30:00 America/New_York,2017-07-14T08:30:00-04:00,2017-07-17,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07142017.htm,6d199bb09369836e63e07a8d2d788880505cc574060e48bcf3a63b59c3a0e420,244.955,241.018,same_BLS_release_table,1.633487955256,medium,1.6,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2017-07,published_official_CPI_release,2017-08-11,08:30:00 America/New_York,2017-08-11T08:30:00-04:00,2017-08-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08112017.htm,494e5e70fa60fa8bebc9874c75f42c4ed2b4e6ec289cf9399b574e83473fb698,244.786,240.628,same_BLS_release_table,1.727978456372,medium,1.7,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2017-08,published_official_CPI_release,2017-09-14,08:30:00 America/New_York,2017-09-14T08:30:00-04:00,2017-09-15,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09142017.htm,3c23dab71ca31879fbd351aef864b548ad5b5d32138b4a34796e895ec3115654,245.519,240.849,same_BLS_release_table,1.938974212058,medium,1.9,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2017-09,published_official_CPI_release,2017-10-13,08:30:00 America/New_York,2017-10-13T08:30:00-04:00,2017-10-16,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10132017.htm,d6c15b37289c5430b426facfb9a2232b3a4ef4f5472a6eadb98d0d87d5266a97,246.819,241.428,same_BLS_release_table,2.232963865003,medium,2.2,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2017-10,published_official_CPI_release,2017-11-15,08:30:00 America/New_York,2017-11-15T08:30:00-05:00,2017-11-16,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_11152017.htm,330329e40c0b0a88a5d3f870daa6bdcd38d311bd13b5bbe2eeaded00e8c7fd42,246.663,241.729,same_BLS_release_table,2.041128701976,medium,2.0,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2017-11,published_official_CPI_release,2017-12-13,08:30:00 America/New_York,2017-12-13T08:30:00-05:00,2017-12-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12132017.htm,78fa2488c56c92beb018531d565665dcdc3f18a4951948b762519cee38f4f8e1,246.669,241.353,same_BLS_release_table,2.202582938683,medium,2.2,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2017-12,published_official_CPI_release,2018-01-12,08:30:00 America/New_York,2018-01-12T08:30:00-05:00,2018-01-16,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01122018.htm,95907948bc9aaab19cc133ef89ce86a64e17e6efd50fbeb3b87221e8ded00a69,246.524,241.432,same_BLS_release_table,2.109082474568,medium,2.1,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2018-01,published_official_CPI_release,2018-02-14,08:30:00 America/New_York,2018-02-14T08:30:00-05:00,2018-02-15,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02142018.htm,ddcc0cb425407a02750aaf7622b0248e1bb5ce7b9993c513ef0d70d100a1438a,247.867,242.839,same_BLS_release_table,2.070507620275,medium,2.1,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2018-02,published_official_CPI_release,2018-03-13,08:30:00 America/New_York,2018-03-13T08:30:00-04:00,2018-03-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03132018.htm,ab92e2f0108fda0b44338991fd0e9f0e502a21a8132f8b0e07d43a4959642e0d,248.991,243.603,same_BLS_release_table,2.211795421239,medium,2.2,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2018-03,published_official_CPI_release,2018-04-11,08:30:00 America/New_York,2018-04-11T08:30:00-04:00,2018-04-12,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04112018.htm,aee6b80b9183e714d9dd651fa674e1bf7f1b806f4969317e7beb297ae05db9c4,249.554,243.801,same_BLS_release_table,2.359711403973,medium,2.4,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2018-04,published_official_CPI_release,2018-05-10,08:30:00 America/New_York,2018-05-10T08:30:00-04:00,2018-05-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05102018.htm,f33624e6efefd9bbc4f28cdaba02ef6681848b8f7b475db8aaa8e8ca042faad3,250.546,244.524,same_BLS_release_table,2.462743943335,medium,2.5,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2018-05,published_official_CPI_release,2018-06-12,08:30:00 America/New_York,2018-06-12T08:30:00-04:00,2018-06-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06122018.htm,20662979003be31cd475210410169584cbf3ae48e17a1514e7e2a33e6533f7a8,251.588,244.733,same_BLS_release_table,2.801011714808,high,2.8,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2018-06,published_official_CPI_release,2018-07-12,08:30:00 America/New_York,2018-07-12T08:30:00-04:00,2018-07-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07122018.htm,4b654aec28502383606a89a74c80c221028bf1f0061f440263e49b97b23fa800,251.989,244.955,same_BLS_release_table,2.871547835317,high,2.9,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2018-07,published_official_CPI_release,2018-08-10,08:30:00 America/New_York,2018-08-10T08:30:00-04:00,2018-08-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08102018.htm,4a6a7a616693963e660e1fc7dc5d9c5e57eb103c861840076384d911f8680369,252.006,244.786,same_BLS_release_table,2.949515086647,high,2.9,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2018-08,published_official_CPI_release,2018-09-13,08:30:00 America/New_York,2018-09-13T08:30:00-04:00,2018-09-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09132018.htm,f3f36f1df43bfd2b33788c6d5592b53c6ef4ffef3462671045e2fc8fb1992676,252.146,245.519,same_BLS_release_table,2.699180104187,high,2.7,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2018-09,published_official_CPI_release,2018-10-11,08:30:00 America/New_York,2018-10-11T08:30:00-04:00,2018-10-12,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10112018.htm,dad9dc08bf77860fb89aee525f398107465e852304ac16064fb662aedac70786,252.439,246.819,same_BLS_release_table,2.276972194199,medium,2.3,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
