reference_month,bls_release_date,bls_release_time_et,release_source,release_source_locator,release_artifact_hash,cpi_all_items_nsa_level_as_published,cpi_yoy_percent_as_published,published_yoy_source,alfred_vintage_date,alfred_current_month_level_as_of_release,alfred_prior_year_level_as_of_release,bls_prior_year_level_available_as_of_release,prior_year_level_source,computed_yoy_from_same_vintage,published_vs_computed_difference,signal_regime,computed_unrounded_regime,signal_available_timestamp,next_business_day_after_release,source_effective_after_close_date,source_reconciliation_status,threshold_rounding_status,point_in_time_safe,forward_fill_used,interpolation_used,current_revised_history_used
2019-03,2019-04-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04102019.htm,705205b6d9ee932806bc054145e0b81c37a184b6fa0c071074e0841a14bec665,254.202,1.9,direct_BLS_archived_release_table,,,,249.554,same_BLS_release_table,1.862522740569,0.037477259431,medium,medium,2019-04-10T08:30:00-04:00,2019-04-11,2019-04-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2019-04,2019-05-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05102019.htm,32efacf878b34db62f66141daa9660123179cef8b741df06cfada28672b66846,255.548,2.0,direct_BLS_archived_release_table,,,,250.546,same_BLS_release_table,1.996439775530,0.003560224470,medium,medium,2019-05-10T08:30:00-04:00,2019-05-13,2019-05-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2019-05,2019-06-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06122019.htm,198f7bb04ec6685e200677514bd796c07a58865de807002dd39aff6fb6e613ec,256.092,1.8,direct_BLS_archived_release_table,,,,251.588,same_BLS_release_table,1.790228468766,0.009771531234,medium,medium,2019-06-12T08:30:00-04:00,2019-06-13,2019-06-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2019-06,2019-07-11,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07112019.htm,c51d7eacf0405231d2735e102725db020e585bb37783a5d334b7ca8647b9df1c,256.143,1.6,direct_BLS_archived_release_table,,,,251.989,same_BLS_release_table,1.648484656076,-0.048484656076,medium,medium,2019-07-11T08:30:00-04:00,2019-07-12,2019-07-12,rounding_only_difference,audited_no_regime_change,true,false,false,false
2019-07,2019-08-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08132019.htm,e3ee9c9e92dee232037610c8696bf3f222569f1db30eb6da6da5be22bf374a7c,256.571,1.8,direct_BLS_archived_release_table,,,,252.006,same_BLS_release_table,1.811464806393,-0.011464806393,medium,medium,2019-08-13T08:30:00-04:00,2019-08-14,2019-08-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2019-08,2019-09-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09122019.htm,86ef31632e348c9812edccd92ef7c26a86e9ef607e59d0a9fb46244d5d7d4389,256.558,1.7,direct_BLS_archived_release_table,,,,252.146,same_BLS_release_table,1.749779889429,-0.049779889429,medium,medium,2019-09-12T08:30:00-04:00,2019-09-13,2019-09-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2019-09,2019-10-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10102019.htm,1cc6216833a58f82ccfe8a94cb62ff30067b0b158d032e65999cf95d0a73b542,256.759,1.7,direct_BLS_archived_release_table,,,,252.439,same_BLS_release_table,1.711304513170,-0.011304513170,medium,medium,2019-10-10T08:30:00-04:00,2019-10-11,2019-10-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2019-10,2019-11-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_11132019.htm,187f6fadfd33bd4b19b2cfea98e5a603e3c4acf469f667678ec7397d53aef78c,257.346,1.8,direct_BLS_archived_release_table,,,,252.885,same_BLS_release_table,1.764042944421,0.035957055579,medium,medium,2019-11-13T08:30:00-05:00,2019-11-14,2019-11-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2019-11,2019-12-11,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12112019.htm,7b928a7efd0b04252f74ebc616561fe9482dba74ff8e04704fcc931088954bba,257.208,2.1,direct_BLS_archived_release_table,,,,252.038,same_BLS_release_table,2.051277981892,0.048722018108,medium,medium,2019-12-11T08:30:00-05:00,2019-12-12,2019-12-12,rounding_only_difference,audited_no_regime_change,true,false,false,false
2019-12,2020-01-14,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01142020.htm,8e0e229edbecca4271ec0d69d8c8193394dec5feeed1568e2e0a398eb06e28a5,256.974,2.3,direct_BLS_archived_release_table,,,,251.233,same_BLS_release_table,2.285129740122,0.014870259878,medium,medium,2020-01-14T08:30:00-05:00,2020-01-15,2020-01-15,rounding_only_difference,audited_no_regime_change,true,false,false,false
2020-01,2020-02-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02132020.htm,4e9d501ce204b8f1bb3d1e12f0250b2985c21a7038301a7b9e1f7c075d923876,257.971,2.5,direct_BLS_archived_release_table,,,,251.712,same_BLS_release_table,2.486571955250,0.013428044750,medium,medium,2020-02-13T08:30:00-05:00,2020-02-14,2020-02-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2020-02,2020-03-11,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03112020.htm,81ab390497152264d7a4435908f8a7efe1eedabd5f2d4d98913e491ef395790e,258.678,2.3,direct_BLS_archived_release_table,,,,252.776,same_BLS_release_table,2.334873563946,-0.034873563946,medium,medium,2020-03-11T08:30:00-04:00,2020-03-12,2020-03-12,rounding_only_difference,audited_no_regime_change,true,false,false,false
2020-03,2020-04-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04102020.htm,ba4b69dcf9a97b9dc04b4224394e3fb5cc63d5ac1935442e83de0dbd76ae6244,258.115,1.5,direct_BLS_archived_release_table,,,,254.202,same_BLS_release_table,1.539326991920,-0.039326991920,medium,medium,2020-04-10T08:30:00-04:00,2020-04-13,2020-04-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2020-04,2020-05-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05122020.htm,e67a461897e2a29f1cade1d09ba95646fa695469a5f53d29e00e63eb47bd011b,256.389,0.3,direct_BLS_archived_release_table,,,,255.548,same_BLS_release_table,0.329096686337,-0.029096686337,low,low,2020-05-12T08:30:00-04:00,2020-05-13,2020-05-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2020-05,2020-06-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06102020.htm,20331ed2fc70804de81b23ea8f5376a4338e4c517abe111f3df9cad4e14255cc,256.394,0.1,direct_BLS_archived_release_table,,,,256.092,same_BLS_release_table,0.117926370211,-0.017926370211,low,low,2020-06-10T08:30:00-04:00,2020-06-11,2020-06-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2020-06,2020-07-14,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07142020.htm,42f82471004a6d808126f716da8283633ecfde0f830cb2c879dd1f48bd17d3fa,257.797,0.6,direct_BLS_archived_release_table,,,,256.143,same_BLS_release_table,0.645733047555,-0.045733047555,low,low,2020-07-14T08:30:00-04:00,2020-07-15,2020-07-15,rounding_only_difference,audited_no_regime_change,true,false,false,false
2020-07,2020-08-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08122020.htm,91e4f3bbe32e804152e87a31a87efcb94352a6d8f48cd62a7b78d056c88babf5,259.101,1.0,direct_BLS_archived_release_table,,,,256.571,same_BLS_release_table,0.986081825304,0.013918174696,low,low,2020-08-12T08:30:00-04:00,2020-08-13,2020-08-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2020-08,2020-09-11,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09112020.htm,a75719c7455c3cf6f9b0bed89c2d4381bd6da7580f23c1eb7a7313706f05caaa,259.918,1.3,direct_BLS_archived_release_table,,,,256.558,same_BLS_release_table,1.309645382331,-0.009645382331,low,low,2020-09-11T08:30:00-04:00,2020-09-14,2020-09-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2020-09,2020-10-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10132020.htm,2de47ff96c02cef721dc159fc98d48de9a89b15594588e06314196271d9098a0,260.280,1.4,direct_BLS_archived_release_table,,,,256.759,same_BLS_release_table,1.371324861056,0.028675138944,low,low,2020-10-13T08:30:00-04:00,2020-10-14,2020-10-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2020-10,2020-11-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_11122020.htm,1feb49b31cf6c225ccff58cf4efcb8ae035528def22ff5cdd4c702804ab312c6,260.388,1.2,direct_BLS_archived_release_table,,,,257.346,same_BLS_release_table,1.182066167727,0.017933832273,low,low,2020-11-12T08:30:00-05:00,2020-11-13,2020-11-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2020-11,2020-12-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12102020.htm,d99dcff58e2d3b43fe5ae68fd97764968ab7d5b759017e7f52bcf1c1d5a208f0,260.229,1.2,direct_BLS_archived_release_table,,,,257.208,same_BLS_release_table,1.174535784268,0.025464215732,low,low,2020-12-10T08:30:00-05:00,2020-12-11,2020-12-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2020-12,2021-01-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01132021.htm,efbdc9f79b47e9b2fa0c2f7d197354b56a4a4fef7fba8cf9fab2ebc6bde8ead2,260.474,1.4,direct_BLS_archived_release_table,,,,256.974,same_BLS_release_table,1.362005494719,0.037994505281,low,low,2021-01-13T08:30:00-05:00,2021-01-14,2021-01-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2021-01,2021-02-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02102021.htm,56d5a256824c0e6062a544232ffc7c75a4d0dc18bba4c37d8e4daa9672fd001e,261.582,1.4,direct_BLS_archived_release_table,,,,257.971,same_BLS_release_table,1.399769741560,0.000230258440,low,low,2021-02-10T08:30:00-05:00,2021-02-11,2021-02-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2021-02,2021-03-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03102021.htm,0f5c94f4b11209b4ded1f25ec22cd93fd5829f2e594f03e8cbc5dcbfd57d8ef2,263.014,1.7,direct_BLS_archived_release_table,,,,258.678,same_BLS_release_table,1.676215217374,0.023784782626,medium,medium,2021-03-10T08:30:00-05:00,2021-03-11,2021-03-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2021-03,2021-04-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04132021.htm,a1a2dbb1bb63a56f7b2aa03e5e6d21fbd88a167937e1a242f9ff074ecfbeea6a,264.877,2.6,direct_BLS_archived_release_table,,,,258.115,same_BLS_release_table,2.619762508959,-0.019762508959,high,high,2021-04-13T08:30:00-04:00,2021-04-14,2021-04-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2021-04,2021-05-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05122021.htm,3a20d1820b01d34e40357d89668d5a4c5e176c5e8dc7ac69ae1af0c525042816,267.054,4.2,direct_BLS_archived_release_table,,,,256.389,same_BLS_release_table,4.159694838702,0.040305161298,high,high,2021-05-12T08:30:00-04:00,2021-05-13,2021-05-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2021-05,2021-06-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06102021.htm,ecaccc3b2af3253d60314e61c4a7a6754e98a26883a80ef812ade499ad5eb4fb,269.195,5.0,direct_BLS_archived_release_table,,,,256.394,same_BLS_release_table,4.992706537594,0.007293462406,high,high,2021-06-10T08:30:00-04:00,2021-06-11,2021-06-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2021-06,2021-07-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07132021.htm,09af54536dc354c79e3565ee3ef92d1e9f4b54f89af2a7773a055f1dbe58a89c,271.696,5.4,direct_BLS_archived_release_table,,,,257.797,same_BLS_release_table,5.391451413321,0.008548586679,high,high,2021-07-13T08:30:00-04:00,2021-07-14,2021-07-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2021-07,2021-08-11,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08112021.htm,672df22c6f523e29a15966e864c3b5e781f3f211aab3ab576012a7b8b40c7f74,273.003,5.4,direct_BLS_archived_release_table,,,,259.101,same_BLS_release_table,5.365475239385,0.034524760615,high,high,2021-08-11T08:30:00-04:00,2021-08-12,2021-08-12,rounding_only_difference,audited_no_regime_change,true,false,false,false
2021-08,2021-09-14,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09142021.htm,7c6222d00e4e50abbe02770edfd581072b0ce363422074a7d899ec5ce2f5da86,273.567,5.3,direct_BLS_archived_release_table,,,,259.918,same_BLS_release_table,5.251271554875,0.048728445125,high,high,2021-09-14T08:30:00-04:00,2021-09-15,2021-09-15,rounding_only_difference,audited_no_regime_change,true,false,false,false
2021-09,2021-10-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10132021.htm,3979b5613f6d8b5198d95b77c0b535b324d02cd4d11057be746d6010b072771b,274.310,5.4,direct_BLS_archived_release_table,,,,260.280,same_BLS_release_table,5.390348855079,0.009651144921,high,high,2021-10-13T08:30:00-04:00,2021-10-14,2021-10-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2021-10,2021-11-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_11102021.htm,fc805e678d5fd5ba845bfce940fcbf6cb722a1b9d04c6397e2e26005efce405d,276.589,6.2,direct_BLS_archived_release_table,,,,260.388,same_BLS_release_table,6.221868903329,-0.021868903329,high,high,2021-11-10T08:30:00-05:00,2021-11-11,2021-11-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2021-11,2021-12-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12102021.htm,f52082305f0f97b9f8e48ade41465a066b8cdd71669bd502f3edbe267550d315,277.948,6.8,direct_BLS_archived_release_table,,,,260.229,same_BLS_release_table,6.809002839806,-0.009002839806,high,high,2021-12-10T08:30:00-05:00,2021-12-13,2021-12-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2021-12,2022-01-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01122022.htm,c1dab3d3ca67fb92cdaed4291897acd264a5503dde82b2e8b2262769a12a45d9,278.802,7.0,direct_BLS_archived_release_table,,,,260.474,same_BLS_release_table,7.036402865545,-0.036402865545,high,high,2022-01-12T08:30:00-05:00,2022-01-13,2022-01-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2022-01,2022-02-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02102022.htm,a2361a363e71bb64abf3ccee761078979d22452b596fb81eebbaf851ff8a9851,281.148,7.5,direct_BLS_archived_release_table,,,,261.582,same_BLS_release_table,7.479872468289,0.020127531711,high,high,2022-02-10T08:30:00-05:00,2022-02-11,2022-02-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2022-02,2022-03-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03102022.htm,aeb142a47cdfd11539945f829fe01e18f944bb3e48d26d3fe84c0f315c0fe5a3,283.716,7.9,direct_BLS_archived_release_table,,,,263.014,same_BLS_release_table,7.871063897739,0.028936102261,high,high,2022-03-10T08:30:00-05:00,2022-03-11,2022-03-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2022-03,2022-04-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04122022.htm,60412bcb79e7041691d8f286d217535f4c4be092e2c449ddee0372b26f2e4666,287.504,8.5,direct_BLS_archived_release_table,,,,264.877,same_BLS_release_table,8.542455554842,-0.042455554842,high,high,2022-04-12T08:30:00-04:00,2022-04-13,2022-04-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2022-04,2022-05-11,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05112022.htm,faa7e28f429991be5a001470702125b62993051fde1ca6f61cc3c1d6ee7c66b9,289.109,8.3,direct_BLS_archived_release_table,,,,267.054,same_BLS_release_table,8.258629340882,0.041370659118,high,high,2022-05-11T08:30:00-04:00,2022-05-12,2022-05-12,rounding_only_difference,audited_no_regime_change,true,false,false,false
2022-05,2022-06-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06102022.htm,465e46d1b3f39c01dc561dbcfa0f06cdccf07219249de0fb70c5356ae7d39ba8,292.296,8.6,direct_BLS_archived_release_table,,,,269.195,same_BLS_release_table,8.581511543677,0.018488456323,high,high,2022-06-10T08:30:00-04:00,2022-06-13,2022-06-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2022-06,2022-07-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07132022.htm,8173cb4683ce9b7d55bacfc7ea67ff158566d62589dcb4c611727c2d9b82806f,296.311,9.1,direct_BLS_archived_release_table,,,,271.696,same_BLS_release_table,9.059757964784,0.040242035216,high,high,2022-07-13T08:30:00-04:00,2022-07-14,2022-07-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2022-07,2022-08-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08102022.htm,f4e4acfdf1f374924541dec1c7316263d3e61e15e1122668b7ca7e61516a98e6,296.276,8.5,direct_BLS_archived_release_table,,,,273.003,same_BLS_release_table,8.524814745626,-0.024814745626,high,high,2022-08-10T08:30:00-04:00,2022-08-11,2022-08-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2022-08,2022-09-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09132022.htm,8ca39c85ffeb98ebfcb411ba57b1055a90d22b7042be15e8097a618a1a01018e,296.171,8.3,direct_BLS_archived_release_table,,,,273.567,same_BLS_release_table,8.262692503116,0.037307496884,high,high,2022-09-13T08:30:00-04:00,2022-09-14,2022-09-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2022-09,2022-10-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10132022.htm,3f2f0fae78dcdcadbfd2af38e13dc4b481594c328934bf123a1c3e059d93102b,296.808,8.2,direct_BLS_archived_release_table,,,,274.310,same_BLS_release_table,8.201669643834,-0.001669643834,high,high,2022-10-13T08:30:00-04:00,2022-10-14,2022-10-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2022-10,2022-11-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_11102022.htm,9510c393b663f7826e5a55eef4e7e9361b9e4e04ef173ca68764c398431a5910,298.012,7.7,direct_BLS_archived_release_table,,,,276.589,same_BLS_release_table,7.745427330805,-0.045427330805,high,high,2022-11-10T08:30:00-05:00,2022-11-11,2022-11-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2022-11,2022-12-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12132022.htm,b64dda283697c0b1c0c9ef5b303b0851b3b8898ab7f7b0eb52a5585b9fe867a3,297.711,7.1,direct_BLS_archived_release_table,,,,277.948,same_BLS_release_table,7.110322794192,-0.010322794192,high,high,2022-12-13T08:30:00-05:00,2022-12-14,2022-12-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2022-12,2023-01-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01122023.htm,507fafe4126f437cf827aca3412e33631a88dc1a5bf160e91a9aeb3df1c5d711,296.797,6.5,direct_BLS_archived_release_table,,,,278.802,same_BLS_release_table,6.454401331411,0.045598668589,high,high,2023-01-12T08:30:00-05:00,2023-01-13,2023-01-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2023-01,2023-02-14,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02142023.htm,71abcee655c7bddea3b07c4fc39ee37ede80129adbbb14780112f128b051b5c5,299.170,6.4,direct_BLS_archived_release_table,,,,281.148,same_BLS_release_table,6.410146968856,-0.010146968856,high,high,2023-02-14T08:30:00-05:00,2023-02-15,2023-02-15,rounding_only_difference,audited_no_regime_change,true,false,false,false
2023-02,2023-03-14,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03142023.htm,57b4f13370d649dc3891839a2e765554344d9fd5fe26995d05511d47e5c100ca,300.840,6.0,direct_BLS_archived_release_table,,,,283.716,same_BLS_release_table,6.035613077867,-0.035613077867,high,high,2023-03-14T08:30:00-04:00,2023-03-15,2023-03-15,rounding_only_difference,audited_no_regime_change,true,false,false,false
2023-03,2023-04-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04122023.htm,8217764b4df731da353f24f18fa2e08b7daab7455720ec0dccacef4509cdaff8,301.836,5.0,direct_BLS_archived_release_table,,,,287.504,same_BLS_release_table,4.984974122099,0.015025877901,high,high,2023-04-12T08:30:00-04:00,2023-04-13,2023-04-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2023-04,2023-05-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05102023.htm,4e8185fd4cf1e7220c3c2857789e24f5c7a0f4b454e85b72100f82c1fc1ae6b7,303.363,4.9,direct_BLS_archived_release_table,,,,289.109,same_BLS_release_table,4.930320398189,-0.030320398189,high,high,2023-05-10T08:30:00-04:00,2023-05-11,2023-05-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2023-05,2023-06-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06132023.htm,1527bf070d58aefbd86c0c4af776b6bc0e366dd34db532daff8e40dd1280ffaf,304.127,4.0,direct_BLS_archived_release_table,,,,292.296,same_BLS_release_table,4.047609272792,-0.047609272792,high,high,2023-06-13T08:30:00-04:00,2023-06-14,2023-06-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2023-06,2023-07-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07122023.htm,af1bb73d147a8c2282a99cc2e4b94ac7401e1ab1fc01085030e4421b3356cf34,305.109,3.0,direct_BLS_archived_release_table,,,,296.311,same_BLS_release_table,2.969177654559,0.030822345441,high,high,2023-07-12T08:30:00-04:00,2023-07-13,2023-07-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2023-07,2023-08-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08102023.htm,0149ab4168376e3b85a8643e1747d378e4e111089a7da577de1d9555fc721cb2,305.691,3.2,direct_BLS_archived_release_table,,,,296.276,same_BLS_release_table,3.177780177942,0.022219822058,high,high,2023-08-10T08:30:00-04:00,2023-08-11,2023-08-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2023-08,2023-09-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09132023.htm,18f92bade69437d4a28da4544441fa5d404fa19eba99a4113968b727ea852d86,307.026,3.7,direct_BLS_archived_release_table,,,,296.171,same_BLS_release_table,3.665112384400,0.034887615600,high,high,2023-09-13T08:30:00-04:00,2023-09-14,2023-09-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2023-09,2023-10-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10122023.htm,02ff080411e38741e98db5a8f150c52f01950fedb721789686746e7e99b851c9,307.789,3.7,direct_BLS_archived_release_table,,,,296.808,same_BLS_release_table,3.699698121344,0.000301878656,high,high,2023-10-12T08:30:00-04:00,2023-10-13,2023-10-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2023-10,2023-11-14,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_11142023.htm,e5aeaadf941b4d60d8c5b69528aad502fab89a65937a9c9afeee8197e5b0c5de,307.671,3.2,direct_BLS_archived_release_table,,,,298.012,same_BLS_release_table,3.241144651893,-0.041144651893,high,high,2023-11-14T08:30:00-05:00,2023-11-15,2023-11-15,rounding_only_difference,audited_no_regime_change,true,false,false,false
2023-11,2023-12-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12122023.htm,4d53094fdafdf2ec7c00985243ca686759910d01efb462c5bbb890e5b06a7a9f,307.051,3.1,direct_BLS_archived_release_table,,,,297.711,same_BLS_release_table,3.137270708842,-0.037270708842,high,high,2023-12-12T08:30:00-05:00,2023-12-13,2023-12-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2023-12,2024-01-11,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01112024.htm,da2bae8e27795cdcbcfb1f7f2b1efbfa464ac8398f75ee8b07ce489115501ef4,306.746,3.4,direct_BLS_archived_release_table,,,,296.797,same_BLS_release_table,3.352122831430,0.047877168570,high,high,2024-01-11T08:30:00-05:00,2024-01-12,2024-01-12,rounding_only_difference,audited_no_regime_change,true,false,false,false
