attribution_family,experiment_id,horizon,cost_mode,window_start,window_end,target_300_hit,target_400_hit,target_600_hit,target_900_hit,target_1200_hit,benchmark_combo_target_300_hit,benchmark_combo_target_400_hit,benchmark_top2_target_300_hit,benchmark_top2_target_400_hit,incremental_300_vs_combo,incremental_400_vs_combo,incremental_300_vs_top2,incremental_400_vs_top2,component_id,component_return_contribution,component_final_equity_contribution,component_drawdown_contribution,component_recovery_contribution,contribution_status,rank,worst_drawdown,stop_hit,target_hit_before_stop,overlap_with_combo,overlap_with_top2,overlap_with_spy200d
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2025-10-03,2025-11-13,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,12.877418964161869,12.877418964161869,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2025-10-06,2025-11-14,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,42.59911212638056,42.59911212638056,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2025-10-06,2025-11-14,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,5.856637475013086,5.856637475013086,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2025-11-03,2025-12-15,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,82.49431128432342,82.49431128432342,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2025-11-03,2025-12-15,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,6.736169862751642,6.736169862751642,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2026-04-01,2026-05-13,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,14.959619928281567,14.959619928281567,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2026-04-01,2026-05-13,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,29.573501446221446,29.573501446221446,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2026-04-10,2026-05-21,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-22.68090711721176,-22.68090711721176,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2026-04-10,2026-05-21,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,19.878676344305596,19.878676344305596,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2026-04-13,2026-05-22,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-24.8513152565447,-24.8513152565447,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2026-04-13,2026-05-22,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,15.750438100619785,15.750438100619785,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2026-04-14,2026-05-26,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-46.68205430633964,-46.68205430633964,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2026-04-14,2026-05-26,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,16.63972157780974,16.63972157780974,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2026-04-15,2026-05-27,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-47.81559943517621,-47.81559943517621,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2026-04-15,2026-05-27,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,11.521642144318879,11.521642144318879,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2026-04-16,2026-05-28,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-25.679668564474127,-25.679668564474127,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2026-04-16,2026-05-28,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,7.372625906088312,7.372625906088312,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2026-04-17,2026-05-29,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-32.507137299212,-32.507137299212,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,30,standard,2026-04-17,2026-05-29,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,15.176915288496218,15.176915288496218,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2020-12-02,2021-03-01,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-1.7192590605163407,-1.7192590605163407,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2020-12-02,2021-03-01,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-0.4298147651290852,-0.4298147651290852,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2021-02-12,2021-05-10,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,6.5371924775873556,6.5371924775873556,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2021-02-12,2021-05-10,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,1.6342981193968389,1.6342981193968389,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2021-05-11,2021-08-04,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-7.827525222630859,-7.827525222630859,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2021-05-11,2021-08-04,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-1.9568813056577148,-1.9568813056577148,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2021-10-15,2022-01-10,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,47.73461396505301,47.73461396505301,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2021-10-15,2022-01-10,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-33.34101626993235,-33.34101626993235,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2021-12-01,2022-02-25,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-90.274451226917,-90.274451226917,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2021-12-01,2022-02-25,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,5.457308497619401,5.457308497619401,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2022-02-28,2022-05-23,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-221.32625247866457,-221.32625247866457,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2022-02-28,2022-05-23,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,107.76314689370469,107.76314689370469,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2022-03-24,2022-06-17,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-220.79640916775364,-220.79640916775364,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2022-03-24,2022-06-17,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,76.36191032453537,76.36191032453537,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2022-06-21,2022-09-14,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-20.26965338264754,-20.26965338264754,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2022-06-21,2022-09-14,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-1.684902286729089,-1.684902286729089,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2022-08-31,2022-11-23,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,15.339329955163844,15.339329955163844,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2022-08-31,2022-11-23,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-28.371801840573024,-28.371801840573024,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2022-09-20,2022-12-13,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,24.367002027614515,24.367002027614515,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2022-09-20,2022-12-13,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-52.35124269510874,-52.35124269510874,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2022-12-22,2023-03-21,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,156.87431972712045,156.87431972712045,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2022-12-22,2023-03-21,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,4.33439710683856,4.33439710683856,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2023-02-08,2023-05-04,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,137.54026642919598,137.54026642919598,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2023-02-08,2023-05-04,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,6.319809135540852,6.319809135540852,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2023-07-19,2023-10-11,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-115.09027315856106,-115.09027315856106,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2023-07-19,2023-10-11,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-0.17893483449905379,-0.17893483449905379,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2023-07-31,2023-10-23,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-197.99298855253474,-197.99298855253474,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2023-07-31,2023-10-23,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,10.79401631165078,10.79401631165078,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2023-12-21,2024-03-19,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,179.29091151648012,179.29091151648012,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2023-12-21,2024-03-19,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,14.305725725138968,14.305725725138968,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2024-05-23,2024-08-19,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,171.2935675751368,171.2935675751368,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2024-05-23,2024-08-19,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-9.816701255209958,-9.816701255209958,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2024-05-31,2024-08-26,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,179.232284217552,179.232284217552,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2024-05-31,2024-08-26,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-11.62297781274411,-11.62297781274411,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2024-07-05,2024-09-27,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,169.7302598435862,169.7302598435862,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2024-07-05,2024-09-27,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-16.20398000085927,-16.20398000085927,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2024-07-08,2024-09-30,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,179.0825614712067,179.0825614712067,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2024-07-08,2024-09-30,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-15.279630909580119,-15.279630909580119,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2024-07-09,2024-10-01,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,177.60677602883237,177.60677602883237,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2024-07-09,2024-10-01,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-16.18684894750594,-16.18684894750594,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2024-11-06,2025-02-04,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,109.91175448466221,109.91175448466221,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2024-11-06,2025-02-04,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,6.46626549995164,6.46626549995164,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-04-17,2025-07-15,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-39.73137813041045,-39.73137813041045,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-04-17,2025-07-15,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,7.492039091979619,7.492039091979619,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-04-24,2025-07-21,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-20.256098888488182,-20.256098888488182,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-04-24,2025-07-21,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,6.03481868156698,6.03481868156698,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-04-25,2025-07-22,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,20.67333147946652,20.67333147946652,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-04-25,2025-07-22,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,4.120974983175371,4.120974983175371,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-04-28,2025-07-23,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-32.471855007754954,-32.471855007754954,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-04-28,2025-07-23,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,4.075011052729168,4.075011052729168,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-04-29,2025-07-24,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-18.281849554513258,-18.281849554513258,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-04-29,2025-07-24,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,5.884934051749912,5.884934051749912,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-04-30,2025-07-25,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-8.64361103258097,-8.64361103258097,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-04-30,2025-07-25,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,4.271899169681054,4.271899169681054,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-05-01,2025-07-28,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,31.315657919485446,31.315657919485446,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-05-01,2025-07-28,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,6.056989946692941,6.056989946692941,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-05-08,2025-08-04,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,58.70234978104744,58.70234978104744,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-05-08,2025-08-04,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,6.106457432916284,6.106457432916284,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-05-14,2025-08-08,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,121.14593963158129,121.14593963158129,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-05-14,2025-08-08,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,4.515601495751955,4.515601495751955,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-09-25,2025-12-18,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,220.8534626827105,220.8534626827105,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-09-25,2025-12-18,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,23.497073716460154,23.497073716460154,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-10-02,2025-12-26,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,250.14457031927267,250.14457031927267,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-10-02,2025-12-26,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,26.104868595019685,26.104868595019685,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-10-03,2025-12-29,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,178.21422105429625,178.21422105429625,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-10-03,2025-12-29,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,21.775032135256836,21.775032135256836,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-10-06,2025-12-30,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,149.0316461940359,149.0316461940359,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2025-10-06,2025-12-30,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,16.009722275631564,16.009722275631564,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2026-02-26,2026-05-21,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-175.0396622514639,-175.0396622514639,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2026-02-26,2026-05-21,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,23.946949663101233,23.946949663101233,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,top2_plus_managed_futures_80_20_v1,60,standard,2026-02-27,2026-05-22,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-188.3885675915797,-188.3885675915797,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
